Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2022/11/23 18:39:56.000000,2,148,24.9,70.7,963.383515,1.7591397849462367,-0.45,25.13642,121.5394,434.23,0.002226376900380717,6,0.09,0.26,0.0,-60.96069345316275
2022/11/23 18:39:57.000000,2,149,24.89,70.7,963.419218,1.756989247311828,-0.44,25.13642,121.5394,434.15,0.002226376900380717,6,0.09,0.05,0.0,-61.43849515321425
2022/11/23 18:39:58.000000,2,150,24.9,70.6,963.427187,1.7548387096774194,-0.44,25.13642,121.5394,434.14,0.002226376900380717,6,0.1,0.08,0.0,-61.497209780445296
2022/11/23 18:39:59.000000,2,151,24.91,70.6,963.410781,1.756989247311828,-0.45,25.13642,121.5394,434.13,0.002226376900380717,6,0.09,0.03,0.0,-61.55570363317299
2022/11/23 18:40:00.000000,2,152,24.91,70.6,963.39375,1.7548387096774194,-0.44,25.13642,121.5394,434.17,0.002226376900380717,6,0.1,0.12,0.0,-61.32039905555424
2022/11/23 18:40:01.000000,2,153,24.91,70.6,963.39875,1.750537634408602,-0.44,25.13642,121.5394,434.2,0.002226376900380717,6,0.09,0.18,0.0,-61.14157067646449
2022/11/23 18:40:02.000000,2,154,24.91,70.5,963.401562,1.7483870967741937,-0.45,25.13642,121.5394,434.13,0.002226376900380717,6,0.09,0.12,0.0,-61.55570363317299
2022/11/23 18:40:03.000000,2,155,24.92,70.5,963.390781,1.7548387096774194,-0.44,25.13642,121.5394,434.12,0.002226376900380717,6,0.09,0.09,0.0,-61.61397783302476
2022/11/23 18:40:04.000000,2,156,24.94,70.5,963.374765,1.756989247311828,-0.44,25.13642,121.5394,434.1,0.002226376900380717,6,0.09,0.04,0.0,-61.7298717276973
2022/11/23 18:40:05.000000,2,157,24.94,70.5,963.39125,1.756989247311828,-0.44,25.13642,121.5394,434.02,0.002226376900380717,6,0.09,0.08,0.0,-62.18488101776806
2022/11/23 18:40:06.000000,2,158,24.95,70.5,963.371406,1.756989247311828,-0.44,25.13642,121.5394,433.94,0.002226376900380717,6,0.09,0.1,0.0,-62.626592762649175
2022/11/23 18:40:07.000000,2,159,24.94,70.5,963.3775,1.7591397849462367,-0.44,25.13642,121.5394,433.9,0.002226376900380717,6,0.09,0.07,0.0,-62.84262684292056
2022/11/23 18:40:08.000000,2,160,24.96,70.5,963.3639840000001,1.7591397849462367,-0.44,25.13642,121.5394,433.89,0.002226376900380717,6,0.1,0.03,0.0,-62.89614390906886
2022/11/23 18:40:09.000000,2,161,24.96,70.5,963.372968,1.7591397849462367,-0.43,25.13642,121.5394,433.99,0.002226376900380717,6,0.09,0.1,0.0,-62.35205252954889
2022/11/23 18:40:10.000000,2,162,24.96,70.5,963.367656,1.756989247311828,-0.44,25.13642,121.5394,433.9,0.002226376900380717,6,0.09,0.04,0.0,-62.84262684292056
2022/11/23 18:40:11.000000,2,163,24.96,70.5,963.367187,1.7548387096774194,-0.44,25.13642,121.5394,433.83,0.002226376900380717,6,0.09,0.16,0.0,-63.21319284516565
2022/11/23 18:40:12.000000,2,164,24.97,70.4,963.365546,1.756989247311828,-0.44,25.13642,121.5394,433.76,0.002226376900380717,6,0.09,0.24,0.0,-63.57450152627098
2022/11/23 18:40:13.000000,2,165,24.98,70.4,963.386093,1.756989247311828,-0.44,25.13642,121.5394,433.85,0.002226376900380717,6,0.09,0.04,0.0,-63.10827556758075
2022/11/23 18:40:14.000000,2,166,24.98,70.4,963.370078,1.750537634408602,-0.44,25.13642,121.5394,433.83,0.002226376900380717,6,0.09,0.08,0.0,-63.21319284516565
2022/11/23 18:40:15.000000,2,167,24.98,70.3,963.390937,1.750537634408602,-0.44,25.13642,121.5394,433.74,0.002226376900380717,6,0.12,0.13,0.0,-63.67607664687647
2022/11/23 18:40:16.000000,2,168,24.99,70.3,963.399218,1.7548387096774194,-0.44,25.13642,121.5394,433.72,0.002226376900380717,6,0.1,0.01,0.0,-63.77692900741028
2022/11/23 18:40:17.000000,2,169,24.99,70.2,963.369062,1.756989247311828,-0.43,25.13642,121.5394,433.69,0.002226376900380717,6,0.09,0.06,0.0,-63.9268678129448
2022/11/23 18:40:18.000000,2,170,25.01,70.1,963.428281,1.756989247311828,-0.44,25.13642,121.5394,433.86,0.002226376900380717,6,0.09,0.25,0.0,-63.055531219411755
2022/11/23 18:40:19.000000,2,171,25.0,70.1,963.424218,1.756989247311828,-0.45,25.13642,121.5394,433.9,0.002226376900380717,6,0.09,0.09,0.0,-62.84262684292056
2022/11/23 18:40:20.000000,2,172,24.99,70.0,963.410625,1.756989247311828,-0.44,25.13642,121.5394,433.96,0.002226376900380717,6,0.09,0.13,0.0,-62.51738237932558
2022/11/23 18:40:21.000000,2,173,25.01,70.0,963.430468,1.756989247311828,-0.44,25.13642,121.5394,434.07,0.002226376900380717,6,0.09,0.18,0.0,-61.90209283690292
2022/11/23 18:40:22.000000,2,174,25.0,69.9,963.4423429999999,1.7591397849462367,-0.45,25.13642,121.5394,434.23,0.002226376900380717,6,0.09,0.17,0.0,-60.96069345316275
2022/11/23 18:40:23.000000,2,175,25.01,69.9,963.413125,1.756989247311828,-0.45,25.13642,121.5394,434.31,0.002226376900380717,6,0.09,0.01,0.0,-60.46809440367988
2022/11/23 18:40:24.000000,2,176,25.0,69.9,963.438593,1.756989247311828,-0.45,25.13642,121.5394,434.31,0.002226376900380717,6,0.09,0.18,0.0,-60.46809440367988
2022/11/23 18:40:25.000000,2,177,25.0,69.9,963.428281,1.756989247311828,-0.44,25.13642,121.5394,434.29,0.002226376900380717,6,0.09,0.27,0.0,-60.592664927427556
2022/11/23 18:40:26.000000,2,178,25.01,69.9,963.4217179999999,1.756989247311828,-0.44,25.13642,121.5394,434.38,0.002226376900380717,6,0.1,0.04,0.0,-60.024443617963065
2022/11/23 18:40:27.000000,2,179,25.04,69.9,963.4521090000001,1.750537634408602,-0.46,25.13642,121.5394,434.45,0.002226376900380717,6,0.09,0.16,0.0,-59.568552608861516
2022/11/23 18:40:28.000000,2,180,25.02,69.9,963.428671,1.7526881720430108,-0.46,25.13642,121.5394,434.4,0.002226376900380717,6,0.1,0.13,0.0,-59.89545753105659
2022/11/23 18:40:29.000000,2,181,25.02,70.0,963.440546,1.7591397849462367,-0.45,25.13642,121.5394,434.43,0.002226376900380717,6,0.09,0.03,0.0,-59.70008227912635
2022/11/23 18:40:30.000000,2,182,25.02,70.0,963.439296,1.7591397849462367,-0.44,25.13642,121.5394,434.46,0.002226376900380717,6,0.09,0.14,0.0,-59.50239991118039
2022/11/23 18:40:31.000000,2,183,25.04,70.0,963.445468,1.7591397849462367,-0.44,25.13642,121.5394,434.49,0.002226376900380717,6,0.09,0.02,0.0,-59.30237410945086
2022/11/23 18:40:32.000000,2,184,25.04,70.1,963.44875,1.756989247311828,-0.44,25.13642,121.5394,434.54,0.002226376900380717,6,0.12,0.04,0.0,-58.96368947723599
2022/11/23 18:40:33.000000,2,185,25.04,70.1,963.4424210000001,1.756989247311828,-0.44,25.13642,121.5394,434.57,0.002226376900380717,6,0.1,0.16,0.0,-58.757232085979815
2022/11/23 18:40:34.000000,2,186,25.05,70.1,963.456875,1.7591397849462367,-0.44,25.13642,121.5394,434.6,0.002226376900380717,6,0.1,0.06,0.0,-58.54829256851229
2022/11/23 18:40:35.000000,2,187,25.07,70.2,963.4526559999999,1.7591397849462367,-0.44,25.13642,121.5394,434.63,0.002226376900380717,6,0.12,0.01,0.0,-58.336831550788865
2022/11/23 18:40:36.000000,2,188,25.06,70.2,963.421015,1.7591397849462367,-0.45,25.13642,121.5394,434.55,0.002226376900380717,6,0.1,0.05,0.0,-58.89514373588097
2022/11/23 18:40:37.000000,2,189,25.08,70.2,963.460781,1.7548387096774194,-0.43,25.13642,121.5394,434.57,0.002226376900380717,6,0.09,0.05,0.0,-58.757232085979815
2022/11/23 18:40:38.000000,2,190,25.06,70.3,963.4703119999999,1.7591397849462367,-0.45,25.13642,121.5394,434.54,0.002226376900380717,6,0.1,0.2,0.0,-58.96368947723599
2022/11/23 18:40:39.000000,2,191,25.07,70.3,963.443515,1.756989247311828,-0.44,25.13642,121.5394,434.68,0.002226376900380717,6,0.1,0.05,0.0,-57.978684082915976
2022/11/23 18:40:40.000000,2,192,25.08,70.3,963.446406,1.750537634408602,-0.46,25.13642,121.5394,434.65,0.002226376900380717,6,0.1,0.03,0.0,-58.19443695340656
2022/11/23 18:40:41.000000,2,193,25.07,70.3,963.440937,1.750537634408602,-0.45,25.13642,121.5394,434.56,0.002226376900380717,6,0.09,0.17,0.0,-58.826325083251554
2022/11/23 18:40:42.000000,2,194,25.07,70.3,963.428671,1.7526881720430108,-0.45,25.13642,121.5394,434.73,0.002226376900380717,6,0.09,0.11,0.0,-57.613231177948464
2022/11/23 18:40:43.000000,2,195,25.09,70.3,963.433125,1.7591397849462367,-0.45,25.13642,121.5394,434.71,0.002226376900380717,6,0.09,0.05,0.0,-57.76030135953041
2022/11/23 18:40:44.000000,2,196,25.09,70.3,963.44875,1.756989247311828,-0.45,25.13642,121.5394,434.69,0.002226376900380717,6,0.09,0.04,0.0,-57.90618410299473
2022/11/23 18:40:45.000000,2,197,25.09,70.3,963.44875,1.7591397849462367,-0.45,25.13642,121.5394,434.72,0.002226376900380717,6,0.09,0.03,0.0,-57.686915482399186
2022/11/23 18:40:46.000000,2,198,25.1,70.3,963.452812,1.7591397849462367,-0.43,25.13642,121.5394,434.7,0.002226376900380717,6,0.09,0.24,0.0,-57.833390379334794
2022/11/23 18:40:47.000000,2,199,25.1,70.3,963.460156,1.7591397849462367,-0.44,25.13642,121.5394,434.81,0.002226376900380717,6,0.09,0.05,0.0,-57.01282202453508
2022/11/23 18:40:48.000000,2,200,25.09,70.3,963.442968,1.7591397849462367,-0.44,25.13642,121.5394,434.82,0.002226376900380717,6,0.09,0.11,0.0,-56.93637975362378
2022/11/23 18:40:49.000000,2,201,25.09,70.3,963.456875,1.7591397849462367,-0.44,25.13642,121.5394,434.83,0.002226376900380717,6,0.09,0.06,0.0,-56.859622863329385
2022/11/23 18:40:50.000000,2,202,25.11,70.2,963.426875,1.756989247311828,-0.44,25.13642,121.5394,434.8,0.002226376900380717,6,0.09,0.18,0.0,-57.08895133603102
2022/11/23 18:40:51.000000,2,203,25.11,70.2,963.4523429999999,1.756989247311828,-0.44,25.13642,121.5394,434.84,0.002226376900380717,6,0.09,0.14,0.0,-56.7825496845092
2022/11/23 18:40:52.000000,2,204,25.12,70.2,963.507109,1.756989247311828,-0.44,25.13642,121.5394,434.95,0.002226376900380717,6,0.09,0.13,0.0,-55.91338302658712
2022/11/23 18:40:53.000000,2,205,25.11,70.2,963.443281,1.750537634408602,-0.44,25.13642,121.5394,434.97,0.002226376900380717,6,0.09,0.15,0.0,-55.751039762865
2022/11/23 18:40:54.000000,2,206,25.12,70.2,963.435781,1.7526881720430108,-0.44,25.13642,121.5394,434.93,0.002226376900380717,6,0.09,0.02,0.0,-56.07437810283388
2022/11/23 18:40:55.000000,2,207,25.11,70.2,963.434218,1.756989247311828,-0.44,25.13642,121.5394,434.88,0.002226376900380717,6,0.09,0.07,0.0,-56.47106037829325
2022/11/23 18:40:56.000000,2,208,25.13,70.1,963.44,1.7591397849462367,-0.44,25.13642,121.5394,434.91,0.002226376900380717,6,0.1,0.02,0.0,-56.2340392054205
2022/11/23 18:40:57.000000,2,209,25.13,70.1,963.4041400000001,1.7591397849462367,-0.44,25.13642,121.5394,434.97,0.002226376900380717,6,0.09,0.05,0.0,-55.751039762865
2022/11/23 18:40:58.000000,2,210,25.13,70.1,963.4390619999999,1.7591397849462367,-0.44,25.13642,121.5394,435.06,0.002226376900380717,6,0.09,0.11,0.0,-55.003422459264705
2022/11/23 18:40:59.000000,2,211,25.13,70.1,963.405156,1.7591397849462367,-0.44,25.13642,121.5394,435.04,0.002226376900380717,6,0.1,0.12,0.0,-55.17201256650812
2022/11/23 18:41:00.000000,2,212,25.13,70.1,963.43625,1.7591397849462367,-0.45,25.13642,121.5394,435.07,0.002226376900380717,6,0.09,0.17,0.0,-54.91859243802625
2022/11/23 18:41:01.000000,2,213,25.15,70.1,963.43125,1.7591397849462367,-0.45,25.13642,121.5394,435.22,0.002226376900380717,6,0.09,0.19,0.0,-53.6019558971379
2022/11/23 18:41:02.000000,2,214,25.14,70.1,963.417656,1.756989247311828,-0.45,25.13642,121.5394,435.15,0.002226376900380717,6,0.09,0.05,0.0,-54.22686068945745
2022/11/23 18:41:03.000000,2,215,25.13,70.1,963.429531,1.7548387096774194,-0.45,25.13642,121.5394,435.18,0.002226376900380717,6,0.09,0.01,0.0,-53.96133254036753
2022/11/23 18:41:04.000000,2,216,25.14,70.1,963.4467960000001,1.7591397849462367,-0.44,25.13642,121.5394,435.21,0.002226376900380717,6,0.09,0.2,0.0,-53.69237816425348
2022/11/23 18:41:05.000000,2,217,25.14,70.0,963.4517179999999,1.756989247311828,-0.45,25.13642,121.5394,435.29,0.002226376900380717,6,0.09,0.12,0.0,-52.95799784424116
2022/11/23 18:41:06.000000,2,218,25.15,70.0,963.422343,1.7526881720430108,-0.45,25.13642,121.5394,435.26,0.002226376900380717,6,0.09,0.04,0.0,-53.23635821224798
2022/11/23 18:41:07.000000,2,219,25.15,70.0,963.423593,1.7548387096774194,-0.44,25.13642,121.5394,435.24,0.002226376900380717,6,0.09,0.08,0.0,-53.41994290045907
2022/11/23 18:41:08.000000,2,220,25.15,70.0,963.432656,1.7591397849462367,-0.44,25.13642,121.5394,435.17,0.002226376900380717,6,0.1,0.07,0.0,-54.05021993889725
2022/11/23 18:41:09.000000,2,221,25.16,70.0,963.463906,1.7591397849462367,-0.45,25.13642,121.5394,435.2,0.002226376900380717,6,0.09,0.09,0.0,-53.782413672609486
2022/11/23 18:41:10.000000,2,222,25.17,70.0,963.484843,1.7591397849462367,-0.44,25.13642,121.5394,435.23,0.002226376900380717,6,0.09,0.02,0.0,-53.51114482717155
2022/11/23 18:41:11.000000,2,223,25.17,70.0,963.4779679999999,1.7591397849462367,-0.45,25.13642,121.5394,435.21,0.002226376900380717,6,0.1,0.07,0.0,-53.69237816425348
2022/11/23 18:41:12.000000,2,224,25.17,70.0,963.461406,1.756989247311828,-0.45,25.13642,121.5394,435.15,0.002226376900380717,6,0.09,0.05,0.0,-54.22686068945745
2022/11/23 18:41:13.000000,2,225,25.17,70.0,963.440937,1.7591397849462367,-0.45,25.13642,121.5394,435.11,0.002226376900380717,6,0.09,0.02,0.0,-54.57566152177321
2022/11/23 18:41:14.000000,2,226,25.17,70.0,963.44914,1.7591397849462367,-0.44,25.13642,121.5394,435.05,0.002226376900380717,6,0.09,0.1,0.0,-55.0878952062886
2022/11/23 18:41:15.000000,2,227,25.17,70.0,963.484843,1.756989247311828,-0.44,25.13642,121.5394,435.03,0.002226376900380717,6,0.1,0.12,0.0,-55.25577641761432
2022/11/23 18:41:16.000000,2,228,25.2,70.0,963.480625,1.756989247311828,-0.44,25.13642,121.5394,434.89,0.002226376900380717,6,0.09,0.14,0.0,-56.39238039646717
2022/11/23 18:41:17.000000,2,229,25.19,70.0,963.446093,1.756989247311828,-0.44,25.13642,121.5394,434.98,0.002226376900380717,6,0.09,0.03,0.0,-55.66935807721652
2022/11/23 18:41:18.000000,2,230,25.2,70.0,963.39375,1.7591397849462367,-0.44,25.13642,121.5394,434.99,0.002226376900380717,6,0.09,0.06,0.0,-55.587333945397155
2022/11/23 18:41:19.000000,2,231,25.2,69.9,963.439843,1.7548387096774194,-0.44,25.13642,121.5394,435.01,0.002226376900380717,6,0.09,0.09,0.0,-55.422251054740265
2022/11/23 18:41:20.000000,2,232,25.2,69.9,963.423281,1.7548387096774194,-0.44,25.13642,121.5394,434.97,0.002226376900380717,6,0.09,0.07,0.0,-55.751039762865
2022/11/23 18:41:21.000000,2,233,25.2,69.9,963.392031,1.7591397849462367,-0.43,25.13642,121.5394,434.93,0.002226376900380717,6,0.09,0.01,0.0,-56.07437810283388
2022/11/23 18:41:22.000000,2,234,25.2,69.9,963.371875,1.761290322580645,-0.43,25.13642,121.5394,434.94,0.002226376900380717,6,0.09,0.04,0.0,-55.994048196216944
2022/11/23 18:41:23.000000,2,235,25.2,69.9,963.332812,1.7591397849462367,-0.44,25.13642,121.5394,434.89,0.002226376900380717,6,0.09,0.03,0.0,-56.39238039646717
2022/11/23 18:41:24.000000,2,236,25.22,69.9,963.362031,1.7591397849462367,-0.44,25.13642,121.5394,434.85,0.002226376900380717,6,0.09,0.05,0.0,-56.70515853881449
2022/11/23 18:41:25.000000,2,237,25.2,69.8,963.3224210000001,1.7591397849462367,-0.44,25.13642,121.5394,434.86,0.002226376900380717,6,0.1,0.03,0.0,-56.627447738662234
2022/11/23 18:41:26.000000,2,238,25.21,69.8,963.329843,1.761290322580645,-0.43,25.13642,121.5394,434.85,0.002226376900380717,6,0.09,0.02,0.0,-56.70515853881449
2022/11/23 18:41:27.000000,2,239,25.21,69.8,963.31625,1.7591397849462367,-0.44,25.13642,121.5394,434.85,0.002226376900380717,6,0.09,0.11,0.0,-56.70515853881449
2022/11/23 18:41:28.000000,2,240,25.22,69.8,963.3121090000001,1.7591397849462367,-0.44,25.13643,121.5394,434.92,0.0011131884500133304,7,0.09,0.03,0.0,-71.46381467952726
2022/11/23 18:41:29.000000,2,241,25.22,69.8,963.31625,1.756989247311828,-0.44,25.13643,121.5394,434.88,0.0011131884500133304,7,0.09,0.14,0.0,-71.66965210495599
2022/11/23 18:41:30.000000,2,242,25.22,69.8,963.3000780000001,1.7591397849462367,-0.44,25.13643,121.5394,434.91,0.0011131884500133304,7,0.09,0.08,0.0,-71.5156911167907
2022/11/23 18:41:31.000000,2,243,25.22,69.8,963.329843,1.7591397849462367,-0.44,25.13643,121.5394,434.98,0.0011131884500133304,7,0.09,0.15,0.0,-71.14656234750275
2022/11/23 18:41:32.000000,2,244,25.23,69.8,963.320312,1.7526881720430108,-0.44,25.13643,121.5394,435.1,0.0011131884500133304,7,0.09,0.2,0.0,-70.47963582705528
2022/11/23 18:41:33.000000,2,245,25.22,69.8,963.3070309999999,1.7526881720430108,-0.44,25.13643,121.5394,435.07,0.0011131884500133304,7,0.09,0.06,0.0,-70.65058430230691
2022/11/23 18:41:34.000000,2,246,25.24,69.7,963.3325,1.7548387096774194,-0.44,25.13643,121.5394,435.12,0.0011131884500133304,7,0.09,0.08,0.0,-70.36404869443537
2022/11/23 18:41:35.000000,2,247,25.23,69.7,963.366718,1.761290322580645,-0.44,25.13643,121.5394,435.18,0.0011131884500133304,7,0.09,0.02,0.0,-70.00926719549419
2022/11/23 18:41:36.000000,2,248,25.23,69.7,963.401718,1.761290322580645,-0.45,25.13643,121.5394,435.21,0.0011131884500133304,7,0.09,0.04,0.0,-69.82722689009331
2022/11/23 18:41:37.000000,2,249,25.24,69.7,963.351406,1.761290322580645,-0.45,25.13643,121.5394,435.23,0.0011131884500133304,7,0.09,0.0,0.0,-69.70409165684674
2022/11/23 18:41:38.000000,2,250,25.23,69.7,963.36375,1.7591397849462367,-0.44,25.13643,121.5394,435.29,0.0011131884500133304,7,0.09,0.08,0.0,-69.32589991668634
2022/11/23 18:41:39.000000,2,251,25.24,69.7,963.3530460000001,1.761290322580645,-0.43,25.13643,121.5394,435.38,0.0011131884500133304,7,0.09,0.04,0.0,-68.73268236325379
2022/11/23 18:41:40.000000,2,252,25.24,69.7,963.3642179999999,1.761290322580645,-0.44,25.13643,121.5394,435.5,0.0011131884500133304,7,0.1,0.08,0.0,-67.88941282390367
2022/11/23 18:41:41.000000,2,253,25.25,69.7,963.357109,1.761290322580645,-0.43,25.13643,121.5394,435.59,0.0011131884500133304,7,0.09,0.05,0.0,-67.21413083573835
2022/11/23 18:41:42.000000,2,254,25.25,69.7,963.333593,1.7591397849462367,-0.44,25.13643,121.5394,435.59,0.0011131884500133304,7,0.09,0.18,0.0,-67.21413083573835
2022/11/23 18:41:43.000000,2,255,25.24,69.7,963.329843,1.761290322580645,-0.43,25.13643,121.5394,435.63,0.0011131884500133304,7,0.09,0.04,0.0,-66.90131670082062
2022/11/23 18:41:44.000000,2,256,25.25,69.7,963.380937,1.7591397849462367,-0.44,25.13643,121.5394,435.72,0.0011131884500133304,7,0.1,0.12,0.0,-66.16696532425797
2022/11/23 18:41:45.000000,2,257,25.25,69.7,963.424609,1.756989247311828,-0.44,25.13643,121.5394,435.68,0.0011131884500133304,7,0.09,0.03,0.0,-66.49870558447456
2022/11/23 18:41:46.000000,2,258,25.26,69.9,963.4188280000001,1.756989247311828,-0.44,25.13643,121.5394,435.63,0.0011131884500133304,7,0.09,0.18,0.0,-66.90131670082062
2022/11/23 18:41:47.000000,2,259,25.26,70.1,963.389531,1.7591397849462367,-0.44,25.13643,121.5394,435.7,0.0011131884500133304,7,0.1,0.03,0.0,-66.33393107096087
2022/11/23 18:41:48.000000,2,260,25.26,70.2,963.349531,1.7591397849462367,-0.44,25.13643,121.5394,435.67,0.0011131884500133304,7,0.09,0.02,0.0,-66.58028372130283
2022/11/23 18:41:49.000000,2,261,25.26,70.3,963.407968,1.7548387096774194,-0.44,25.13643,121.5394,435.68,0.0011131884500133304,7,0.1,0.04,0.0,-66.49870558447456
2022/11/23 18:41:50.000000,2,262,25.27,70.3,963.3629679999999,1.761290322580645,-0.43,25.13643,121.5394,435.73,0.0011131884500133304,7,0.09,0.05,0.0,-66.08264792869713
2022/11/23 18:41:51.000000,2,263,25.27,70.2,963.3742179999999,1.761290322580645,-0.44,25.13643,121.5394,435.78,0.0011131884500133304,7,0.09,0.03,0.0,-65.65250481423145
2022/11/23 18:41:52.000000,2,264,25.28,70.2,963.345,1.761290322580645,-0.44,25.13643,121.5394,435.75,0.0011131884500133304,7,0.09,0.06,0.0,-65.91231795627952
2022/11/23 18:41:53.000000,2,265,25.27,70.2,963.402968,1.761290322580645,-0.43,25.13643,121.5394,435.77,0.0011131884500133304,7,0.09,0.08,0.0,-65.73969218717558
2022/11/23 18:41:54.000000,2,266,25.25,70.1,963.388906,1.7591397849462367,-0.43,25.13643,121.5394,435.72,0.0011131884500133304,7,0.09,0.11,0.0,-66.16696532425797
2022/11/23 18:41:55.000000,2,267,25.28,70.1,963.377031,1.7591397849462367,-0.44,25.13643,121.5394,435.67,0.0011131884500133304,7,0.09,0.08,0.0,-66.58028372130283
2022/11/23 18:41:56.000000,2,268,25.27,70.1,963.368046,1.761290322580645,-0.44,25.13643,121.5394,435.64,0.0011131884500133304,7,0.09,0.2,0.0,-66.82184073725801
2022/11/23 18:41:57.000000,2,269,25.28,70.0,963.3978119999999,1.761290322580645,-0.44,25.13643,121.5394,435.71,0.0011131884500133304,7,0.09,0.09,0.0,-66.25072464908001
2022/11/23 18:41:58.000000,2,270,25.27,70.0,963.352734,1.7591397849462367,-0.43,25.13643,121.5394,435.66,0.0011131884500133304,7,0.1,0.06,0.0,-66.66132904703868
2022/11/23 18:41:59.000000,2,271,25.28,70.0,963.3383590000001,1.7591397849462367,-0.44,25.13643,121.5394,435.48,0.0011131884500133304,7,0.09,0.15,0.0,-68.0343431709034
2022/11/23 18:42:00.000000,2,272,25.29,69.9,963.354687,1.761290322580645,-0.43,25.13643,121.5394,435.48,0.0011131884500133304,7,0.09,0.0,0.0,-68.0343431709034
2022/11/23 18:42:01.000000,2,273,25.28,69.9,963.3715619999999,1.761290322580645,-0.43,25.13643,121.5394,435.52,0.0011131884500133304,7,0.09,0.14,0.0,-67.74265501280395
2022/11/23 18:42:02.000000,2,274,25.28,69.9,963.3489059999999,1.756989247311828,-0.43,25.13643,121.5394,435.39,0.0011131884500133304,7,0.1,0.08,0.0,-68.66475937114508
2022/11/23 18:42:03.000000,2,275,25.29,69.9,963.37,1.756989247311828,-0.43,25.13643,121.5394,435.29,0.0011131884500133304,7,0.09,0.09,0.0,-69.32589991668634
2022/11/23 18:42:04.000000,2,276,25.29,69.9,963.39,1.7591397849462367,-0.43,25.13643,121.5394,435.22,0.0011131884500133304,7,0.09,0.09,0.0,-69.76583875362837
2022/11/23 18:42:05.000000,2,277,25.29,69.8,963.3792960000001,1.7591397849462367,-0.44,25.13643,121.5394,435.3,0.0011131884500133304,7,0.09,0.02,0.0,-69.26155391175352
2022/11/23 18:42:06.000000,2,278,25.28,69.8,963.354218,1.7548387096774194,-0.44,25.13643,121.5394,435.22,0.0011131884500133304,7,0.09,0.05,0.0,-69.76583875362837
2022/11/23 18:42:07.000000,2,279,25.3,69.8,963.362031,1.756989247311828,-0.44,25.13643,121.5394,435.17,0.0011131884500133304,7,0.09,0.0,0.0,-70.0692489938989
2022/11/23 18:42:08.000000,2,280,25.29,69.8,963.36539,1.761290322580645,-0.43,25.13643,121.5394,435.16,0.0011131884500133304,7,0.09,0.07,0.0,-70.12888643021118
2022/11/23 18:42:09.000000,2,281,25.29,69.8,963.383906,1.761290322580645,-0.44,25.13643,121.5394,435.09,0.0011131884500133304,7,0.09,0.03,0.0,-70.53694031796962
2022/11/23 18:42:10.000000,2,282,25.3,69.8,963.3875780000001,1.761290322580645,-0.44,25.13643,121.5394,434.98,0.0011131884500133304,7,0.09,0.05,0.0,-71.14656234750275
2022/11/23 18:42:11.000000,2,283,25.3,69.8,963.36289,1.761290322580645,-0.43,25.13643,121.5394,434.95,0.0011131884500133304,7,0.09,0.08,0.0,-71.30648636215365
2022/11/23 18:42:12.000000,2,284,25.29,69.8,963.373281,1.761290322580645,-0.44,25.13643,121.5394,434.87,0.0011131884500133304,7,0.09,0.03,0.0,-71.72042348745713
2022/11/23 18:42:13.000000,2,285,25.31,69.8,963.3842960000001,1.761290322580645,-0.44,25.13643,121.53941,435.04,0.0015015942694821096,7,0.09,0.14,0.0,-64.86176657509424
2022/11/23 18:42:14.000000,2,286,25.3,69.8,963.381406,1.761290322580645,-0.43,25.13643,121.53941,435.23,0.0015015942694821096,7,0.09,0.09,0.0,-63.48683514502347
2022/11/23 18:42:15.000000,2,287,25.31,69.8,963.378437,1.761290322580645,-0.43,25.13643,121.53941,435.38,0.0015015942694821096,7,0.1,0.06,0.0,-62.29904672468753
2022/11/23 18:42:16.000000,2,288,25.32,69.8,963.375625,1.761290322580645,-0.43,25.13643,121.53941,434.88,0.0015015942694821096,7,0.09,0.02,0.0,-65.91998631386474
2022/11/23 18:42:17.000000,2,289,25.31,69.7,963.38664,1.761290322580645,-0.43,25.13643,121.53941,434.25,0.0015015942694821096,7,0.1,0.13,0.0,-69.37670299815743
2022/11/23 18:42:18.000000,2,290,25.3,69.8,963.3459369999999,1.761290322580645,-0.44,25.13642,121.53941,433.99,0.0024438393995140314,7,0.1,0.08,0.0,-60.100192409526834
2022/11/23 18:42:19.000000,2,291,25.31,69.7,963.365781,1.756989247311828,-0.43,25.13643,121.53941,433.95,0.0015015942694821096,7,0.09,0.03,0.0,-70.7088321572181
2022/11/23 18:42:20.000000,2,292,25.32,69.7,963.375,1.7526881720430108,-0.44,25.13643,121.53941,433.84,0.0015015942694821096,7,0.09,0.16,0.0,-71.15669335381699
2022/11/23 18:42:21.000000,2,293,25.3,69.7,963.410937,1.7591397849462367,-0.43,25.13643,121.53941,433.91,0.0015015942694821096,7,0.1,0.04,0.0,-70.87404151129047
2022/11/23 18:42:22.000000,2,294,25.32,69.7,963.425312,1.7591397849462367,-0.44,25.13643,121.53941,434.05,0.0015015942694821096,7,0.1,0.01,0.0,-70.28355325578082
2022/11/23 18:42:23.000000,2,295,25.32,69.7,963.3675780000001,1.761290322580645,-0.44,25.13642,121.53941,434.4,0.0024438393995140314,7,0.09,0.16,0.0,-57.52665150318633
